times,iso3,futEUA,futBRENT,futWIT,eqGAS,futWHEAT,gasflowRUStoDE,genBIO,genNUC,genSUN,genWINDONSHORE,genWINDOFFSHORE,genGAS,genCOALGAS,genHYDROSTORAGE,genOIL,MAXELECTRICITYPRICES,MINELECTRICITYPRICES,EPU,OECDplus6_WIP,CCI
2019-01-31,ES,22.14,54.0524,46.27948,24.35,,181.0,9124.0,170725.0,7878.0,364735.0,0.0,111647.0,0.0,,7002.0,65.4,44.1,131.97442626953125,133.32330505965876,101.9147
2019-01-31,UK,22.14,54.0524,46.27948,24.35,,181.0,,,,,,,,,,,,406.9074096679688,133.32330505965876,99.61681
2019-02-01,DE,21.84,54.7127,47.2927,24.19,,185.2,473294.0,898409.0,81485.0,988836.0,373258.0,943504.0,28948.0,122825.0,46323.0,69.98,41.1,155.94647216796875,133.52820530944842,101.5465
2019-02-01,FR,21.84,54.7127,47.2927,24.19,,185.2,8511.0,1318117.0,11277.0,62236.0,,180890.0,,14521.0,6034.0,72.57,41.1,267.5835876464844,133.52820530944842,98.80537
2019-02-01,IT,21.84,54.7127,47.2927,24.19,,185.2,4740.0,,1917.0,453.0,,229788.0,320.0,2637.0,0.0,87.53,49.62,158.5883331298828,133.52820530944842,101.035
2019-02-01,ES,21.84,54.7127,47.2927,24.19,,185.2,8940.0,170768.0,14272.0,352115.0,0.0,109124.0,0.0,,7301.0,62.99,41.1,99.71837615966795,133.52820530944842,102.2387
2019-02-01,UK,21.84,54.7127,47.2927,24.19,,185.2,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-02,DE,,,,,,185.4,472616.0,907211.0,80130.0,335596.0,135173.0,717996.0,41659.0,68818.0,47089.0,59.5,42.6,155.94647216796875,133.52820530944842,101.5465
2019-02-02,FR,,,,,,185.4,8325.0,1324677.0,8474.0,141876.0,,171024.0,,5254.0,5997.0,59.5,42.6,267.5835876464844,133.52820530944842,98.80537
2019-02-02,IT,,,,,,185.4,4624.0,,2434.0,220.0,,138201.0,318.0,3167.0,0.0,65.28,42.71,158.5883331298828,133.52820530944842,101.035
2019-02-02,ES,,,,,,185.4,8759.0,170829.0,24964.0,304621.0,0.0,102668.0,0.0,,5683.0,51.92,20.45,99.71837615966795,133.52820530944842,102.2387
2019-02-02,UK,,,,,,185.4,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-03,DE,,,,,,189.3,472910.0,904717.0,78352.0,910095.0,258649.0,677528.0,36919.0,65712.0,47075.0,59.54,38.47,155.94647216796875,133.52820530944842,101.5465
2019-02-03,FR,,,,,,189.3,8286.0,1315683.0,18621.0,95175.0,,143177.0,,7797.0,6811.0,63.93,38.47,267.5835876464844,133.52820530944842,98.80537
2019-02-03,IT,,,,,,189.3,4714.0,,5086.0,225.0,,101104.0,328.0,2144.0,428.0,72.65,40.0,158.5883331298828,133.52820530944842,101.035
2019-02-03,ES,,,,,,189.3,8794.0,170815.0,34642.0,220109.0,0.0,116842.0,0.0,,5278.0,63.93,38.47,99.71837615966795,133.52820530944842,102.2387
2019-02-03,UK,,,,,,189.3,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-04,DE,22.91,54.68463,47.36244,24.21,,186.8,470855.0,858405.0,226356.0,1586731.0,387897.0,730288.0,50154.0,96734.0,48836.0,60.67,32.51,155.94647216796875,133.52820530944842,101.5465
2019-02-04,FR,22.91,54.68463,47.36244,24.21,,186.8,8351.0,1331728.0,17846.0,108978.0,,195122.0,,21945.0,9772.0,70.66,38.55,267.5835876464844,133.52820530944842,98.80537
2019-02-04,IT,22.91,54.68463,47.36244,24.21,,186.8,4603.0,,15300.0,294.0,,226661.0,300.0,5134.0,429.0,79.63,50.4,158.5883331298828,133.52820530944842,101.035
2019-02-04,ES,22.91,54.68463,47.36244,24.21,,186.8,8713.0,170839.0,33384.0,150662.0,0.0,207223.0,0.0,,6716.0,70.66,38.55,99.71837615966795,133.52820530944842,102.2387
2019-02-04,UK,22.91,54.68463,47.36244,24.21,,186.8,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-05,DE,23.02,54.32553,47.2697,24.37,,186.1,467768.0,877471.0,140983.0,1079345.0,325350.0,963555.0,40882.0,138744.0,47365.0,65.79,36.71,155.94647216796875,133.52820530944842,101.5465
2019-02-05,FR,23.02,54.32553,47.2697,24.37,,186.1,8368.0,1318202.0,17615.0,47817.0,,196243.0,,23747.0,6676.0,68.07,42.8,267.5835876464844,133.52820530944842,98.80537
2019-02-05,IT,23.02,54.32553,47.2697,24.37,,186.1,4526.0,,20428.0,213.0,,237515.0,277.0,52.0,440.0,74.01,47.61,158.5883331298828,133.52820530944842,101.035
2019-02-05,ES,23.02,54.32553,47.2697,24.37,,186.1,8493.0,163717.0,35485.0,92300.0,0.0,212095.0,0.0,,7022.0,68.07,48.77,99.71837615966795,133.52820530944842,102.2387
2019-02-05,UK,23.02,54.32553,47.2697,24.37,,186.1,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-06,DE,23.55,55.10724,47.36287,24.36,,186.1,468666.0,908225.0,218560.0,1097006.0,351319.0,913527.0,35812.0,123161.0,46350.0,62.4,40.4,155.94647216796875,133.52820530944842,101.5465
2019-02-06,FR,23.55,55.10724,47.36287,24.36,,186.1,8369.0,1324817.0,19620.0,84848.0,,183301.0,,17017.0,6038.0,65.88,40.4,267.5835876464844,133.52820530944842,98.80537
2019-02-06,IT,23.55,55.10724,47.36287,24.36,,186.1,4495.0,,21306.0,223.0,,217156.0,258.0,3775.0,584.0,75.0,41.19,158.5883331298828,133.52820530944842,101.035
2019-02-06,ES,23.55,55.10724,47.36287,24.36,,186.1,9025.0,170830.0,34429.0,74053.0,0.0,209759.0,0.0,,7140.0,67.52,52.73,99.71837615966795,133.52820530944842,102.2387
2019-02-06,UK,23.55,55.10724,47.36287,24.36,,186.1,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-07,DE,23.33,54.30434,46.76183,24.05,,183.2,470983.0,893722.0,110686.0,2124948.0,343882.0,627107.0,44252.0,114323.0,47747.0,53.29,32.73,155.94647216796875,133.52820530944842,101.5465
2019-02-07,FR,23.33,54.30434,46.76183,24.05,,183.2,8342.0,1317041.0,16423.0,172053.0,,154945.0,,14540.0,6034.0,56.5,37.0,267.5835876464844,133.52820530944842,98.80537
2019-02-07,IT,23.33,54.30434,46.76183,24.05,,183.2,4598.0,,15043.0,63.0,,227075.0,300.0,7540.0,418.0,80.86,54.14,158.5883331298828,133.52820530944842,101.035
2019-02-07,ES,23.33,54.30434,46.76183,24.05,,183.2,8786.0,170819.0,33824.0,88547.0,0.0,199508.0,0.0,,7332.0,68.07,43.97,99.71837615966795,133.52820530944842,102.2387
2019-02-07,UK,23.33,54.30434,46.76183,24.05,,183.2,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-08,DE,22.23,54.81024,46.87555,23.94,,183.8,472047.0,871809.0,222319.0,2702507.0,426891.0,532793.0,45094.0,132368.0,44949.0,57.94,0.02,155.94647216796875,133.52820530944842,101.5465
2019-02-08,FR,22.23,54.81024,46.87555,23.94,,183.8,8338.0,1312994.0,22015.0,211932.0,,112878.0,,7447.0,6043.0,58.0,34.96,267.5835876464844,133.52820530944842,98.80537
2019-02-08,IT,22.23,54.81024,46.87555,23.94,,183.8,4720.0,,19350.0,72.0,,228380.0,287.0,4351.0,0.0,77.27,52.99,158.5883331298828,133.52820530944842,101.035
2019-02-08,ES,22.23,54.81024,46.87555,23.94,,183.8,8940.0,170813.0,34448.0,133154.0,0.0,177166.0,0.0,,7333.0,65.01,47.53,99.71837615966795,133.52820530944842,102.2387
2019-02-08,UK,22.23,54.81024,46.87555,23.94,,183.8,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-09,DE,,,,,,183.9,469418.0,786688.0,229383.0,3361646.0,348373.0,290730.0,47537.0,70831.0,44688.0,36.17,-4.09,155.94647216796875,133.52820530944842,101.5465
2019-02-09,FR,,,,,,183.9,8325.0,1246077.0,18686.0,212835.0,,62487.0,,2288.0,6018.0,56.12,15.7,267.5835876464844,133.52820530944842,98.80537
2019-02-09,IT,,,,,,183.9,4567.0,,16436.0,159.0,,148199.0,333.0,5898.0,0.0,77.84,51.72,158.5883331298828,133.52820530944842,101.035
2019-02-09,ES,,,,,,183.9,8200.0,170793.0,28996.0,159892.0,0.0,128102.0,0.0,,5602.0,64.01,41.72,99.71837615966795,133.52820530944842,102.2387
2019-02-09,UK,,,,,,183.9,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-10,DE,,,,,,180.1,471306.0,793162.0,101375.0,2852346.0,321647.0,324010.0,37841.0,82167.0,43510.0,49.48,-0.01,155.94647216796875,133.52820530944842,101.5465
2019-02-10,FR,,,,,,180.1,8104.0,1241232.0,11283.0,243809.0,,62808.0,,2841.0,5978.0,49.82,15.6,267.5835876464844,133.52820530944842,98.80537
2019-02-10,IT,,,,,,180.1,4490.0,,5833.0,411.0,,101251.0,346.0,2358.0,0.0,67.0,30.0,158.5883331298828,133.52820530944842,101.035
2019-02-10,ES,,,,,,180.1,8048.0,170777.0,13537.0,255645.0,0.0,92445.0,0.0,,4962.0,66.55,15.6,99.71837615966795,133.52820530944842,102.2387
2019-02-10,UK,,,,,,180.1,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-11,DE,22.26,54.57368,47.20965,24.03,,177.5,469767.0,845684.0,160390.0,2822887.0,340825.0,499091.0,32476.0,147411.0,43628.0,49.41,-3.95,155.94647216796875,133.52820530944842,101.5465
2019-02-11,FR,22.26,54.57368,47.20965,24.03,,177.5,8312.0,1310778.0,22001.0,86765.0,,156554.0,,17571.0,6031.0,66.25,18.72,267.5835876464844,133.52820530944842,98.80537
2019-02-11,IT,22.26,54.57368,47.20965,24.03,,177.5,4698.0,,15271.0,539.0,,191640.0,307.0,8872.0,595.0,73.97,18.72,158.5883331298828,133.52820530944842,101.035
2019-02-11,ES,22.26,54.57368,47.20965,24.03,,177.5,8500.0,170693.0,28117.0,138949.0,0.0,196676.0,0.0,,6298.0,66.25,41.72,99.71837615966795,133.52820530944842,102.2387
2019-02-11,UK,22.26,54.57368,47.20965,24.03,,177.5,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-12,DE,20.57,55.14134,47.27915,24.26,,178.3,472427.0,895434.0,186378.0,1539796.0,318047.0,774006.0,37638.0,110006.0,49917.0,60.47,29.71,155.94647216796875,133.52820530944842,101.5465
2019-02-12,FR,20.57,55.14134,47.27915,24.26,,178.3,8472.0,1324732.0,29599.0,32649.0,,194125.0,,18920.0,7756.0,65.83,38.12,267.5835876464844,133.52820530944842,98.80537
2019-02-12,IT,20.57,55.14134,47.27915,24.26,,178.3,4604.0,,22555.0,146.0,,206598.0,319.0,5133.0,433.0,79.27,42.1,158.5883331298828,133.52820530944842,101.035
2019-02-12,ES,20.57,55.14134,47.27915,24.26,,178.3,9107.0,170717.0,33810.0,70469.0,0.0,218805.0,0.0,,6920.0,67.1,50.0,99.71837615966795,133.52820530944842,102.2387
2019-02-12,UK,20.57,55.14134,47.27915,24.26,,178.3,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-13,DE,20.82,56.41185,48.04009,23.68,,177.1,474586.0,889299.0,288385.0,1407599.0,425019.0,792927.0,37269.0,97911.0,64865.0,56.55,33.31,155.94647216796875,133.52820530944842,101.5465
2019-02-13,FR,20.82,56.41185,48.04009,23.68,,177.1,8331.0,1322125.0,32946.0,50064.0,,189938.0,,16747.0,6053.0,65.31,37.68,267.5835876464844,133.52820530944842,98.80537
2019-02-13,IT,20.82,56.41185,48.04009,23.68,,177.1,4508.0,,22172.0,122.0,,215490.0,300.0,7043.0,0.0,80.0,40.0,158.5883331298828,133.52820530944842,101.035
2019-02-13,ES,20.82,56.41185,48.04009,23.68,,177.1,9046.0,170605.0,36056.0,73631.0,0.0,219042.0,0.0,,7045.0,65.51,57.01,99.71837615966795,133.52820530944842,102.2387
2019-02-13,UK,20.82,56.41185,48.04009,23.68,,177.1,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-14,DE,19.67,57.15677,48.0393,23.63,,177.0,474138.0,906164.0,411836.0,497195.0,240234.0,783093.0,37486.0,130395.0,67141.0,63.67,38.47,155.94647216796875,133.52820530944842,101.5465
2019-02-14,FR,19.67,57.15677,48.0393,23.63,,177.0,9204.0,1289904.0,32737.0,66734.0,,197899.0,,16338.0,7775.0,63.67,38.47,267.5835876464844,133.52820530944842,98.80537
2019-02-14,IT,19.67,57.15677,48.0393,23.63,,177.0,4586.0,,21247.0,51.0,,217459.0,297.0,5317.0,0.0,81.63,42.0,158.5883331298828,133.52820530944842,101.035
2019-02-14,ES,19.67,57.15677,48.0393,23.63,,177.0,8851.0,170724.0,37211.0,150796.0,0.0,185453.0,0.0,,6645.0,63.67,48.0,99.71837615966795,133.52820530944842,102.2387
2019-02-14,UK,19.67,57.15677,48.0393,23.63,,177.0,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-15,DE,20.3,58.76874,48.72705,23.64,,175.6,471107.0,900592.0,505850.0,644798.0,220693.0,704443.0,35364.0,106389.0,66153.0,61.73,35.42,155.94647216796875,133.52820530944842,101.5465
2019-02-15,FR,20.3,58.76874,48.72705,23.64,,175.6,9446.0,1282425.0,33402.0,61943.0,,196339.0,,13907.0,6402.0,61.73,40.19,267.5835876464844,133.52820530944842,98.80537
2019-02-15,IT,20.3,58.76874,48.72705,23.64,,175.6,4671.0,,21259.0,93.0,,209906.0,312.0,2298.0,0.0,70.01,44.4,158.5883331298828,133.52820530944842,101.035
2019-02-15,ES,20.3,58.76874,48.72705,23.64,,175.6,9055.0,170495.0,32516.0,89237.0,0.0,191092.0,0.0,,6909.0,62.0,45.57,99.71837615966795,133.52820530944842,102.2387
2019-02-15,UK,20.3,58.76874,48.72705,23.64,,175.6,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-16,DE,,,,,,174.8,476998.0,882922.0,511018.0,1091603.0,401902.0,445577.0,42396.0,84954.0,67985.0,52.06,31.09,155.94647216796875,133.52820530944842,101.5465
2019-02-16,FR,,,,,,174.8,10837.0,1228041.0,33220.0,50979.0,,113110.0,,5895.0,6020.0,56.41,36.52,267.5835876464844,133.52820530944842,98.80537
2019-02-16,IT,,,,,,174.8,4700.0,,21851.0,78.0,,129238.0,343.0,2352.0,0.0,68.0,40.8,158.5883331298828,133.52820530944842,101.035
2019-02-16,ES,,,,,,174.8,8864.0,159113.0,30500.0,153770.0,0.0,107975.0,0.0,,5492.0,58.51,43.39,99.71837615966795,133.52820530944842,102.2387
2019-02-16,UK,,,,,,174.8,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-17,DE,,,,,,175.0,477085.0,902629.0,487544.0,610690.0,265272.0,434934.0,41104.0,58611.0,67275.0,50.07,35.09,155.94647216796875,133.52820530944842,101.5465
2019-02-17,FR,,,,,,175.0,13535.0,1222154.0,32246.0,100542.0,,69154.0,,3591.0,5989.0,50.07,35.09,267.5835876464844,133.52820530944842,98.80537
2019-02-17,IT,,,,,,175.0,4729.0,,22320.0,39.0,,94965.0,365.0,1360.0,0.0,70.0,35.09,158.5883331298828,133.52820530944842,101.035
2019-02-17,ES,,,,,,175.0,8065.0,165336.0,34126.0,168015.0,0.0,98633.0,0.0,,5085.0,62.0,36.13,99.71837615966795,133.52820530944842,102.2387
2019-02-17,UK,,,,,,175.0,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-18,DE,19.89,58.79233,,23.75,,174.1,472965.0,903401.0,522954.0,769052.0,267682.0,614253.0,43732.0,130803.0,66252.0,57.37,35.87,155.94647216796875,133.52820530944842,101.5465
2019-02-18,FR,19.89,58.79233,,23.75,,174.1,15169.0,1267079.0,29335.0,69176.0,,167296.0,,14241.0,5657.0,57.37,36.23,267.5835876464844,133.52820530944842,98.80537
2019-02-18,IT,19.89,58.79233,,23.75,,174.1,4620.0,,22556.0,87.0,,188423.0,330.0,6277.0,0.0,80.82,42.79,158.5883331298828,133.52820530944842,101.035
2019-02-18,ES,19.89,58.79233,,23.75,,174.1,7551.0,170646.0,18221.0,111389.0,0.0,179325.0,0.0,,6167.0,62.0,45.37,99.71837615966795,133.52820530944842,102.2387
2019-02-18,UK,19.89,58.79233,,23.75,,174.1,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-19,DE,20.09,58.55657,48.84561,23.84,,176.1,470323.0,870852.0,266464.0,1854495.0,460825.0,616987.0,42900.0,91383.0,64249.0,54.09,35.26,155.94647216796875,133.52820530944842,101.5465
2019-02-19,FR,20.09,58.55657,48.84561,23.84,,176.1,10717.0,1261855.0,21649.0,26315.0,,191058.0,,18435.0,6015.0,60.05,36.0,267.5835876464844,133.52820530944842,98.80537
2019-02-19,IT,20.09,58.55657,48.84561,23.84,,176.1,4543.0,,20853.0,100.0,,226349.0,326.0,1447.0,0.0,77.74,49.67,158.5883331298828,133.52820530944842,101.035
2019-02-19,ES,20.09,58.55657,48.84561,23.84,,176.1,8234.0,170697.0,19677.0,27748.0,0.0,216664.0,0.0,,6814.0,62.25,52.6,99.71837615966795,133.52820530944842,102.2387
2019-02-19,UK,20.09,58.55657,48.84561,23.84,,176.1,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-20,DE,20.36,59.01812,48.88263,23.8,,176.7,468136.0,900759.0,300639.0,1049316.0,418335.0,716834.0,40689.0,130560.0,63247.0,54.66,32.95,155.94647216796875,133.52820530944842,101.5465
2019-02-20,FR,20.36,59.01812,48.88263,23.8,,176.7,9068.0,1265998.0,31656.0,24562.0,,193332.0,,22906.0,6031.0,55.09,35.2,267.5835876464844,133.52820530944842,98.80537
2019-02-20,IT,20.36,59.01812,48.88263,23.8,,176.7,4427.0,,15293.0,25.0,,243773.0,326.0,2462.0,0.0,76.42,48.89,158.5883331298828,133.52820530944842,101.035
2019-02-20,ES,20.36,59.01812,48.88263,23.8,,176.7,8675.0,170750.0,27835.0,64201.0,0.0,206317.0,0.0,,6875.0,61.11,53.1,99.71837615966795,133.52820530944842,102.2387
2019-02-20,UK,20.36,59.01812,48.88263,23.8,,176.7,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-21,DE,18.7,59.20205,49.00697,23.82,,177.5,472091.0,899185.0,254416.0,1305751.0,345633.0,686215.0,41870.0,89981.0,64855.0,53.1,35.36,155.94647216796875,133.52820530944842,101.5465
2019-02-21,FR,18.7,59.20205,49.00697,23.82,,177.5,12657.0,1281816.0,33274.0,20912.0,,181296.0,,21130.0,6072.0,57.7,35.36,267.5835876464844,133.52820530944842,98.80537
2019-02-21,IT,18.7,59.20205,49.00697,23.82,,177.5,4557.0,,17760.0,38.0,,235846.0,324.0,1513.0,0.0,76.21,51.3,158.5883331298828,133.52820530944842,101.035
2019-02-21,ES,18.7,59.20205,49.00697,23.82,,177.5,8479.0,170717.0,33190.0,102454.0,0.0,182361.0,0.0,,6480.0,61.21,47.67,99.71837615966795,133.52820530944842,102.2387
2019-02-21,UK,18.7,59.20205,49.00697,23.82,,177.5,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-22,DE,18.84,59.15741,48.78371,23.91,,178.9,473988.0,902553.0,190275.0,798340.0,149862.0,697717.0,41909.0,123507.0,63198.0,57.95,38.04,155.94647216796875,133.52820530944842,101.5465
2019-02-22,FR,18.84,59.15741,48.78371,23.91,,178.9,10776.0,1281707.0,34351.0,56338.0,,184821.0,,12505.0,6068.0,58.02,38.04,267.5835876464844,133.52820530944842,98.80537
2019-02-22,IT,18.84,59.15741,48.78371,23.91,,178.9,4463.0,,22450.0,82.0,,203093.0,320.0,4345.0,0.0,70.0,47.73,158.5883331298828,133.52820530944842,101.035
2019-02-22,ES,18.84,59.15741,48.78371,23.91,,178.9,8306.0,170686.0,37929.0,93790.0,0.0,155451.0,0.0,,6775.0,59.93,45.52,99.71837615966795,133.52820530944842,102.2387
2019-02-22,UK,18.84,59.15741,48.78371,23.91,,178.9,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-23,DE,,,,,,176.3,476160.0,903803.0,513762.0,708138.0,139822.0,447681.0,34073.0,47510.0,63232.0,51.57,35.32,155.94647216796875,133.52820530944842,101.5465
2019-02-23,FR,,,,,,176.3,8510.0,1217738.0,35752.0,90911.0,,89847.0,,7054.0,6038.0,50.97,35.5,267.5835876464844,133.52820530944842,98.80537
2019-02-23,IT,,,,,,176.3,4688.0,,20457.0,481.0,,120844.0,334.0,4209.0,0.0,70.0,36.26,158.5883331298828,133.52820530944842,101.035
2019-02-23,ES,,,,,,176.3,8148.0,170622.0,28232.0,121708.0,0.0,122984.0,0.0,,5693.0,57.24,46.87,99.71837615966795,133.52820530944842,102.2387
2019-02-23,UK,,,,,,176.3,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-24,DE,,,,,,175.0,473258.0,886063.0,510844.0,339133.0,60385.0,454769.0,42573.0,52686.0,63790.0,51.47,34.54,155.94647216796875,133.52820530944842,101.5465
2019-02-24,FR,,,,,,175.0,8497.0,1242219.0,33359.0,57611.0,,97187.0,,5462.0,6013.0,51.47,34.54,267.5835876464844,133.52820530944842,98.80537
2019-02-24,IT,,,,,,175.0,4526.0,,22132.0,309.0,,85763.0,335.0,5171.0,0.0,70.0,34.54,158.5883331298828,133.52820530944842,101.035
2019-02-24,ES,,,,,,175.0,7992.0,170647.0,39126.0,78071.0,0.0,121898.0,0.0,,4701.0,60.15,45.0,99.71837615966795,133.52820530944842,102.2387
2019-02-24,UK,,,,,,175.0,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-25,DE,19.14,57.06732,47.90271,23.89,,175.0,472368.0,899708.0,555547.0,403205.0,68702.0,678802.0,42569.0,128043.0,63535.0,56.88,36.06,155.94647216796875,133.52820530944842,101.5465
2019-02-25,FR,19.14,57.06732,47.90271,23.89,,175.0,8520.0,1269582.0,35555.0,54671.0,,177307.0,,12601.0,6068.0,56.88,36.06,267.5835876464844,133.52820530944842,98.80537
2019-02-25,IT,19.14,57.06732,47.90271,23.89,,175.0,4664.0,,23672.0,175.0,,196910.0,305.0,2621.0,0.0,78.68,36.37,158.5883331298828,133.52820530944842,101.035
2019-02-25,ES,19.14,57.06732,47.90271,23.89,,175.0,8113.0,170649.0,42960.0,60273.0,0.0,160313.0,0.0,,6175.0,60.6,46.36,99.71837615966795,133.52820530944842,102.2387
2019-02-25,UK,19.14,57.06732,47.90271,23.89,,175.0,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-26,DE,19.56,57.30228,47.95255,23.88,,174.4,470755.0,902466.0,525127.0,287738.0,33835.0,712592.0,40967.0,125757.0,63799.0,58.17,35.88,155.94647216796875,133.52820530944842,101.5465
2019-02-26,FR,19.56,57.30228,47.95255,23.88,,174.4,8520.0,1277166.0,34576.0,41716.0,,187612.0,,16894.0,7072.0,54.94,35.88,267.5835876464844,133.52820530944842,98.80537
2019-02-26,IT,19.56,57.30228,47.95255,23.88,,174.4,4602.0,,16140.0,60.0,,212606.0,297.0,6422.0,0.0,70.4,47.04,158.5883331298828,133.52820530944842,101.035
2019-02-26,ES,19.56,57.30228,47.95255,23.88,,174.4,8253.0,170486.0,44948.0,97618.0,0.0,142323.0,0.0,,6881.0,59.0,46.36,99.71837615966795,133.52820530944842,102.2387
2019-02-26,UK,19.56,57.30228,47.95255,23.88,,174.4,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-27,DE,21.16,58.39564,48.42994,23.79,,176.2,459827.0,900186.0,597815.0,622112.0,185425.0,646062.0,29309.0,121400.0,63122.0,58.71,29.78,155.94647216796875,133.52820530944842,101.5465
2019-02-27,FR,21.16,58.39564,48.42994,23.79,,176.2,8524.0,1277813.0,36484.0,30586.0,,162183.0,,15725.0,6078.0,56.8,34.68,267.5835876464844,133.52820530944842,98.80537
2019-02-27,IT,21.16,58.39564,48.42994,23.79,,176.2,4588.0,,24385.0,58.0,,189186.0,309.0,3007.0,0.0,70.0,38.0,158.5883331298828,133.52820530944842,101.035
2019-02-27,ES,21.16,58.39564,48.42994,23.79,,176.2,8102.0,170613.0,40242.0,99619.0,0.0,139176.0,0.0,,6169.0,60.49,42.1,99.71837615966795,133.52820530944842,102.2387
2019-02-27,UK,21.16,58.39564,48.42994,23.79,,176.2,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-02-28,DE,21.59,58.01265,48.27798,23.87,,175.3,464587.0,894490.0,486196.0,1566797.0,131300.0,465070.0,32992.0,68492.0,65158.0,50.97,27.61,155.94647216796875,133.52820530944842,101.5465
2019-02-28,FR,21.59,58.01265,48.27798,23.87,,175.3,8236.0,1266438.0,27055.0,158322.0,,85357.0,,12985.0,7133.0,50.97,29.53,267.5835876464844,133.52820530944842,98.80537
2019-02-28,IT,21.59,58.01265,48.27798,23.87,,175.3,4560.0,,23860.0,191.0,,210398.0,313.0,2410.0,0.0,73.5,47.36,158.5883331298828,133.52820530944842,101.035
2019-02-28,ES,21.59,58.01265,48.27798,23.87,,175.3,8363.0,170138.0,35577.0,95441.0,0.0,142748.0,0.0,,6820.0,58.75,43.1,99.71837615966795,133.52820530944842,102.2387
2019-02-28,UK,21.59,58.01265,48.27798,23.87,,175.3,,,,,,,,,,,,460.3843383789063,133.52820530944842,99.47366
2019-03-01,DE,22.18,57.25473,47.54949,23.78,,174.7,474581.0,901454.0,127495.0,689579.0,149640.0,629636.0,33900.0,157207.0,63043.0,52.59,36.27,248.3747100830078,134.3096100111808,101.516
2019-03-01,FR,22.18,57.25473,47.54949,23.78,,174.7,7900.0,1224457.0,22346.0,107426.0,,145208.0,,25257.0,4415.0,52.49,33.18,238.6893310546875,134.3096100111808,99.1488
2019-03-01,IT,22.18,57.25473,47.54949,23.78,,174.7,4473.0,,15559.0,138.0,,188475.0,308.0,3728.0,0.0,72.0,44.14,107.76083374023438,134.3096100111808,100.8131
2019-03-01,ES,22.18,57.25473,47.54949,23.78,,174.7,7980.0,170518.0,28510.0,92035.0,0.0,141516.0,0.0,,6806.0,58.43,50.77,124.91249084472656,134.3096100111808,102.5569
2019-03-01,UK,22.18,57.25473,47.54949,23.78,,174.7,,,,,,,,,,,,417.9817199707031,134.3096100111808,99.46258
