,iso3,ICEDEU3,CO1COMDTY,GASEUEQUITY,WK2COMBCOMDTY,agg_genGAS,agg_genCOALGAS,agg_genSUN,agg_genOIL,agg_genNUC,agg_genBIO,agg_genWINDOFFSHORE,agg_genWINDONSHORE,agg_genHYDROSTORAGE,agg_genHYDRORIVER,mean_ELECTRICITYPRICES,max_ELECTRICITYPRICES,CCI,EPU,WIP
2019-08-02,FR,29.23,55.68652,23.34,4.85424,15578.0,0.0,6298.0,257.0,6981.0,392.0,0.0,3784.0,674.0,792.0,41.18458333333333,50.47,100.9128,314.2581481933594,133.33836965445238
2019-08-02,IT,29.23,55.68652,23.34,4.85424,15578.0,0.0,6298.0,257.0,6981.0,392.0,0.0,3784.0,674.0,792.0,46.581250000000004,55.39,,112.59803009033205,133.33836965445238
2019-08-02,ES,29.23,55.68652,23.34,4.85424,15578.0,0.0,6298.0,257.0,6981.0,392.0,0.0,3784.0,674.0,792.0,,,,505.4777221679688,133.33836965445238
2019-08-02,UK,29.23,55.68652,23.34,4.85424,15578.0,0.0,6298.0,257.0,6981.0,392.0,0.0,3784.0,674.0,792.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-02,EU,29.23,55.68652,23.34,4.85424,15578.0,0.0,6298.0,257.0,6981.0,392.0,0.0,3784.0,674.0,792.0,,,,161.16558837890625,133.33836965445238
2019-08-02,OECD,29.23,55.68652,23.34,4.85424,15578.0,0.0,6298.0,257.0,6981.0,392.0,0.0,3784.0,674.0,792.0,,,100.4001,,133.33836965445238
2019-08-03,DE,,,,,14260.0,0.0,6223.0,218.0,6967.0,388.0,0.0,3723.0,498.0,686.0,36.23208333333333,41.96,99.8186,277.0424499511719,133.33836965445238
2019-08-03,FR,,,,,14260.0,0.0,6223.0,218.0,6967.0,388.0,0.0,3723.0,498.0,686.0,34.994166666666665,41.96,100.9128,314.2581481933594,133.33836965445238
2019-08-03,IT,,,,,14260.0,0.0,6223.0,218.0,6967.0,388.0,0.0,3723.0,498.0,686.0,43.990833333333335,62.53,,112.59803009033205,133.33836965445238
2019-08-03,ES,,,,,14260.0,0.0,6223.0,218.0,6967.0,388.0,0.0,3723.0,498.0,686.0,,,,505.4777221679688,133.33836965445238
2019-08-03,UK,,,,,14260.0,0.0,6223.0,218.0,6967.0,388.0,0.0,3723.0,498.0,686.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-03,EU,,,,,14260.0,0.0,6223.0,218.0,6967.0,388.0,0.0,3723.0,498.0,686.0,,,,161.16558837890625,133.33836965445238
2019-08-03,OECD,,,,,14260.0,0.0,6223.0,218.0,6967.0,388.0,0.0,3723.0,498.0,686.0,,,100.4001,,133.33836965445238
2019-08-04,DE,,,,,12071.0,0.0,6203.0,172.0,6946.0,396.0,0.0,4107.0,442.0,794.0,35.196666666666665,47.0,99.8186,277.0424499511719,133.33836965445238
2019-08-04,FR,,,,,12071.0,0.0,6203.0,172.0,6946.0,396.0,0.0,4107.0,442.0,794.0,33.93208333333333,47.0,100.9128,314.2581481933594,133.33836965445238
2019-08-04,IT,,,,,12071.0,0.0,6203.0,172.0,6946.0,396.0,0.0,4107.0,442.0,794.0,42.43208333333333,65.0,,112.59803009033205,133.33836965445238
2019-08-04,ES,,,,,12071.0,0.0,6203.0,172.0,6946.0,396.0,0.0,4107.0,442.0,794.0,,,,505.4777221679688,133.33836965445238
2019-08-04,UK,,,,,12071.0,0.0,6203.0,172.0,6946.0,396.0,0.0,4107.0,442.0,794.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-04,EU,,,,,12071.0,0.0,6203.0,172.0,6946.0,396.0,0.0,4107.0,442.0,794.0,,,,161.16558837890625,133.33836965445238
2019-08-04,OECD,,,,,12071.0,0.0,6203.0,172.0,6946.0,396.0,0.0,4107.0,442.0,794.0,,,100.4001,,133.33836965445238
2019-08-05,DE,28.67,53.34939,23.28,4.8613,15202.0,0.0,6210.0,236.0,6939.0,378.0,0.0,3661.0,1618.0,811.0,46.3525,56.04,99.8186,277.0424499511719,133.33836965445238
2019-08-05,FR,28.67,53.34939,23.28,4.8613,15202.0,0.0,6210.0,236.0,6939.0,378.0,0.0,3661.0,1618.0,811.0,36.86416666666667,45.91,100.9128,314.2581481933594,133.33836965445238
2019-08-05,IT,28.67,53.34939,23.28,4.8613,15202.0,0.0,6210.0,236.0,6939.0,378.0,0.0,3661.0,1618.0,811.0,47.35833333333333,57.44,,112.59803009033205,133.33836965445238
2019-08-05,ES,28.67,53.34939,23.28,4.8613,15202.0,0.0,6210.0,236.0,6939.0,378.0,0.0,3661.0,1618.0,811.0,,,,505.4777221679688,133.33836965445238
2019-08-05,UK,28.67,53.34939,23.28,4.8613,15202.0,0.0,6210.0,236.0,6939.0,378.0,0.0,3661.0,1618.0,811.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-05,EU,28.67,53.34939,23.28,4.8613,15202.0,0.0,6210.0,236.0,6939.0,378.0,0.0,3661.0,1618.0,811.0,,,,161.16558837890625,133.33836965445238
2019-08-05,OECD,28.67,53.34939,23.28,4.8613,15202.0,0.0,6210.0,236.0,6939.0,378.0,0.0,3661.0,1618.0,811.0,,,100.4001,,133.33836965445238
2019-08-06,DE,28.38,52.6344,23.33,4.82229,15146.0,0.0,5939.0,256.0,6920.0,380.0,0.0,4639.0,1772.0,802.0,41.93875,53.87,99.8186,277.0424499511719,133.33836965445238
2019-08-06,FR,28.38,52.6344,23.33,4.82229,15146.0,0.0,5939.0,256.0,6920.0,380.0,0.0,4639.0,1772.0,802.0,40.85666666666666,49.75,100.9128,314.2581481933594,133.33836965445238
2019-08-06,IT,28.38,52.6344,23.33,4.82229,15146.0,0.0,5939.0,256.0,6920.0,380.0,0.0,4639.0,1772.0,802.0,46.73458333333334,56.94,,112.59803009033205,133.33836965445238
2019-08-06,ES,28.38,52.6344,23.33,4.82229,15146.0,0.0,5939.0,256.0,6920.0,380.0,0.0,4639.0,1772.0,802.0,,,,505.4777221679688,133.33836965445238
2019-08-06,UK,28.38,52.6344,23.33,4.82229,15146.0,0.0,5939.0,256.0,6920.0,380.0,0.0,4639.0,1772.0,802.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-06,EU,28.38,52.6344,23.33,4.82229,15146.0,0.0,5939.0,256.0,6920.0,380.0,0.0,4639.0,1772.0,802.0,,,,161.16558837890625,133.33836965445238
2019-08-06,OECD,28.38,52.6344,23.33,4.82229,15146.0,0.0,5939.0,256.0,6920.0,380.0,0.0,4639.0,1772.0,802.0,,,100.4001,,133.33836965445238
2019-08-07,DE,28.25,50.08462,23.54,4.8321,15343.0,0.0,3831.0,267.0,6926.0,385.0,0.0,5501.0,773.0,845.0,40.52041666666667,44.98,99.8186,277.0424499511719,133.33836965445238
2019-08-07,FR,28.25,50.08462,23.54,4.8321,15343.0,0.0,3831.0,267.0,6926.0,385.0,0.0,5501.0,773.0,845.0,36.326249999999995,44.98,100.9128,314.2581481933594,133.33836965445238
2019-08-07,IT,28.25,50.08462,23.54,4.8321,15343.0,0.0,3831.0,267.0,6926.0,385.0,0.0,5501.0,773.0,845.0,49.55708333333333,57.19,,112.59803009033205,133.33836965445238
2019-08-07,ES,28.25,50.08462,23.54,4.8321,15343.0,0.0,3831.0,267.0,6926.0,385.0,0.0,5501.0,773.0,845.0,,,,505.4777221679688,133.33836965445238
2019-08-07,UK,28.25,50.08462,23.54,4.8321,15343.0,0.0,3831.0,267.0,6926.0,385.0,0.0,5501.0,773.0,845.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-07,EU,28.25,50.08462,23.54,4.8321,15343.0,0.0,3831.0,267.0,6926.0,385.0,0.0,5501.0,773.0,845.0,,,,161.16558837890625,133.33836965445238
2019-08-07,OECD,28.25,50.08462,23.54,4.8321,15343.0,0.0,3831.0,267.0,6926.0,385.0,0.0,5501.0,773.0,845.0,,,100.4001,,133.33836965445238
2019-08-08,DE,28.5,51.20928,23.51,4.89067,14418.0,0.0,6558.0,266.0,6915.0,386.0,0.0,8424.0,838.0,756.0,34.94291666666667,43.63,99.8186,277.0424499511719,133.33836965445238
2019-08-08,FR,28.5,51.20928,23.51,4.89067,14418.0,0.0,6558.0,266.0,6915.0,386.0,0.0,8424.0,838.0,756.0,33.267916666666665,43.63,100.9128,314.2581481933594,133.33836965445238
2019-08-08,IT,28.5,51.20928,23.51,4.89067,14418.0,0.0,6558.0,266.0,6915.0,386.0,0.0,8424.0,838.0,756.0,47.857499999999995,58.34,,112.59803009033205,133.33836965445238
2019-08-08,ES,28.5,51.20928,23.51,4.89067,14418.0,0.0,6558.0,266.0,6915.0,386.0,0.0,8424.0,838.0,756.0,,,,505.4777221679688,133.33836965445238
2019-08-08,UK,28.5,51.20928,23.51,4.89067,14418.0,0.0,6558.0,266.0,6915.0,386.0,0.0,8424.0,838.0,756.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-08,EU,28.5,51.20928,23.51,4.89067,14418.0,0.0,6558.0,266.0,6915.0,386.0,0.0,8424.0,838.0,756.0,,,,161.16558837890625,133.33836965445238
2019-08-08,OECD,28.5,51.20928,23.51,4.89067,14418.0,0.0,6558.0,266.0,6915.0,386.0,0.0,8424.0,838.0,756.0,,,100.4001,,133.33836965445238
2019-08-09,DE,28.09,52.20765,23.54,4.88806,12122.0,0.0,5723.0,256.0,6943.0,391.0,0.0,10295.0,765.0,834.0,38.40208333333333,53.92,99.8186,277.0424499511719,133.33836965445238
2019-08-09,FR,28.09,52.20765,23.54,4.88806,12122.0,0.0,5723.0,256.0,6943.0,391.0,0.0,10295.0,765.0,834.0,27.79375,36.93,100.9128,314.2581481933594,133.33836965445238
2019-08-09,IT,28.09,52.20765,23.54,4.88806,12122.0,0.0,5723.0,256.0,6943.0,391.0,0.0,10295.0,765.0,834.0,50.46333333333333,74.85,,112.59803009033205,133.33836965445238
2019-08-09,ES,28.09,52.20765,23.54,4.88806,12122.0,0.0,5723.0,256.0,6943.0,391.0,0.0,10295.0,765.0,834.0,,,,505.4777221679688,133.33836965445238
2019-08-09,UK,28.09,52.20765,23.54,4.88806,12122.0,0.0,5723.0,256.0,6943.0,391.0,0.0,10295.0,765.0,834.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-09,EU,28.09,52.20765,23.54,4.88806,12122.0,0.0,5723.0,256.0,6943.0,391.0,0.0,10295.0,765.0,834.0,,,,161.16558837890625,133.33836965445238
2019-08-09,OECD,28.09,52.20765,23.54,4.88806,12122.0,0.0,5723.0,256.0,6943.0,391.0,0.0,10295.0,765.0,834.0,,,100.4001,,133.33836965445238
2019-08-10,DE,,,,,12136.0,0.0,6589.0,221.0,6930.0,396.0,0.0,4156.0,750.0,721.0,11.643333333333333,31.83,99.8186,277.0424499511719,133.33836965445238
2019-08-10,FR,,,,,12136.0,0.0,6589.0,221.0,6930.0,396.0,0.0,4156.0,750.0,721.0,14.56875,31.83,100.9128,314.2581481933594,133.33836965445238
2019-08-10,IT,,,,,12136.0,0.0,6589.0,221.0,6930.0,396.0,0.0,4156.0,750.0,721.0,49.10666666666666,75.13,,112.59803009033205,133.33836965445238
2019-08-10,ES,,,,,12136.0,0.0,6589.0,221.0,6930.0,396.0,0.0,4156.0,750.0,721.0,,,,505.4777221679688,133.33836965445238
2019-08-10,UK,,,,,12136.0,0.0,6589.0,221.0,6930.0,396.0,0.0,4156.0,750.0,721.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-10,EU,,,,,12136.0,0.0,6589.0,221.0,6930.0,396.0,0.0,4156.0,750.0,721.0,,,,161.16558837890625,133.33836965445238
2019-08-10,OECD,,,,,12136.0,0.0,6589.0,221.0,6930.0,396.0,0.0,4156.0,750.0,721.0,,,100.4001,,133.33836965445238
2019-08-11,DE,,,,,9890.0,0.0,6015.0,177.0,6957.0,393.0,0.0,6589.0,622.0,637.0,14.929583333333333,48.71,99.8186,277.0424499511719,133.33836965445238
2019-08-11,FR,,,,,9890.0,0.0,6015.0,177.0,6957.0,393.0,0.0,6589.0,622.0,637.0,20.5975,40.0,100.9128,314.2581481933594,133.33836965445238
2019-08-11,IT,,,,,9890.0,0.0,6015.0,177.0,6957.0,393.0,0.0,6589.0,622.0,637.0,54.05791666666667,80.46,,112.59803009033205,133.33836965445238
2019-08-11,ES,,,,,9890.0,0.0,6015.0,177.0,6957.0,393.0,0.0,6589.0,622.0,637.0,,,,505.4777221679688,133.33836965445238
2019-08-11,UK,,,,,9890.0,0.0,6015.0,177.0,6957.0,393.0,0.0,6589.0,622.0,637.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-11,EU,,,,,9890.0,0.0,6015.0,177.0,6957.0,393.0,0.0,6589.0,622.0,637.0,,,,161.16558837890625,133.33836965445238
2019-08-11,OECD,,,,,9890.0,0.0,6015.0,177.0,6957.0,393.0,0.0,6589.0,622.0,637.0,,,100.4001,,133.33836965445238
2019-08-12,DE,26.68,52.23867,23.45,4.71147,11825.0,0.0,6395.0,275.0,6980.0,370.0,0.0,6819.0,1161.0,770.0,41.72291666666667,71.5,99.8186,277.0424499511719,133.33836965445238
2019-08-12,FR,26.68,52.23867,23.45,4.71147,11825.0,0.0,6395.0,275.0,6980.0,370.0,0.0,6819.0,1161.0,770.0,32.90958333333334,42.59,100.9128,314.2581481933594,133.33836965445238
2019-08-12,IT,26.68,52.23867,23.45,4.71147,11825.0,0.0,6395.0,275.0,6980.0,370.0,0.0,6819.0,1161.0,770.0,57.585,77.99,,112.59803009033205,133.33836965445238
2019-08-12,ES,26.68,52.23867,23.45,4.71147,11825.0,0.0,6395.0,275.0,6980.0,370.0,0.0,6819.0,1161.0,770.0,,,,505.4777221679688,133.33836965445238
2019-08-12,UK,26.68,52.23867,23.45,4.71147,11825.0,0.0,6395.0,275.0,6980.0,370.0,0.0,6819.0,1161.0,770.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-12,EU,26.68,52.23867,23.45,4.71147,11825.0,0.0,6395.0,275.0,6980.0,370.0,0.0,6819.0,1161.0,770.0,,,,161.16558837890625,133.33836965445238
2019-08-12,OECD,26.68,52.23867,23.45,4.71147,11825.0,0.0,6395.0,275.0,6980.0,370.0,0.0,6819.0,1161.0,770.0,,,100.4001,,133.33836965445238
2019-08-13,DE,27.08,54.83005,23.45,4.71377,13112.0,0.0,6147.0,292.0,6984.0,343.0,0.0,6504.0,1184.0,825.0,37.77916666666667,52.96,99.8186,277.0424499511719,133.33836965445238
2019-08-13,FR,27.08,54.83005,23.45,4.71377,13112.0,0.0,6147.0,292.0,6984.0,343.0,0.0,6504.0,1184.0,825.0,33.56166666666667,44.77,100.9128,314.2581481933594,133.33836965445238
2019-08-13,IT,27.08,54.83005,23.45,4.71377,13112.0,0.0,6147.0,292.0,6984.0,343.0,0.0,6504.0,1184.0,825.0,46.79583333333333,73.94,,112.59803009033205,133.33836965445238
2019-08-13,ES,27.08,54.83005,23.45,4.71377,13112.0,0.0,6147.0,292.0,6984.0,343.0,0.0,6504.0,1184.0,825.0,,,,505.4777221679688,133.33836965445238
2019-08-13,UK,27.08,54.83005,23.45,4.71377,13112.0,0.0,6147.0,292.0,6984.0,343.0,0.0,6504.0,1184.0,825.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-13,EU,27.08,54.83005,23.45,4.71377,13112.0,0.0,6147.0,292.0,6984.0,343.0,0.0,6504.0,1184.0,825.0,,,,161.16558837890625,133.33836965445238
2019-08-13,OECD,27.08,54.83005,23.45,4.71377,13112.0,0.0,6147.0,292.0,6984.0,343.0,0.0,6504.0,1184.0,825.0,,,100.4001,,133.33836965445238
2019-08-14,DE,26.89,53.37401,23.34,4.76041,13548.0,0.0,6722.0,293.0,6986.0,348.0,0.0,3441.0,1285.0,822.0,38.49458333333333,67.93,99.8186,277.0424499511719,133.33836965445238
2019-08-14,FR,26.89,53.37401,23.34,4.76041,13548.0,0.0,6722.0,293.0,6986.0,348.0,0.0,3441.0,1285.0,822.0,31.610416666666666,38.22,100.9128,314.2581481933594,133.33836965445238
2019-08-14,IT,26.89,53.37401,23.34,4.76041,13548.0,0.0,6722.0,293.0,6986.0,348.0,0.0,3441.0,1285.0,822.0,38.900416666666665,57.44,,112.59803009033205,133.33836965445238
2019-08-14,ES,26.89,53.37401,23.34,4.76041,13548.0,0.0,6722.0,293.0,6986.0,348.0,0.0,3441.0,1285.0,822.0,,,,505.4777221679688,133.33836965445238
2019-08-14,UK,26.89,53.37401,23.34,4.76041,13548.0,0.0,6722.0,293.0,6986.0,348.0,0.0,3441.0,1285.0,822.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-14,EU,26.89,53.37401,23.34,4.76041,13548.0,0.0,6722.0,293.0,6986.0,348.0,0.0,3441.0,1285.0,822.0,,,,161.16558837890625,133.33836965445238
2019-08-14,OECD,26.89,53.37401,23.34,4.76041,13548.0,0.0,6722.0,293.0,6986.0,348.0,0.0,3441.0,1285.0,822.0,,,100.4001,,133.33836965445238
2019-08-15,DE,25.96,52.45946,23.32,4.78829,11477.0,0.0,6626.0,254.0,6967.0,386.0,0.0,4940.0,524.0,778.0,30.539166666666663,40.91,99.8186,277.0424499511719,133.33836965445238
2019-08-15,FR,25.96,52.45946,23.32,4.78829,11477.0,0.0,6626.0,254.0,6967.0,386.0,0.0,4940.0,524.0,778.0,23.929166666666664,36.15,100.9128,314.2581481933594,133.33836965445238
2019-08-15,IT,25.96,52.45946,23.32,4.78829,11477.0,0.0,6626.0,254.0,6967.0,386.0,0.0,4940.0,524.0,778.0,38.31875,73.65,,112.59803009033205,133.33836965445238
2019-08-15,ES,25.96,52.45946,23.32,4.78829,11477.0,0.0,6626.0,254.0,6967.0,386.0,0.0,4940.0,524.0,778.0,,,,505.4777221679688,133.33836965445238
2019-08-15,UK,25.96,52.45946,23.32,4.78829,11477.0,0.0,6626.0,254.0,6967.0,386.0,0.0,4940.0,524.0,778.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-15,EU,25.96,52.45946,23.32,4.78829,11477.0,0.0,6626.0,254.0,6967.0,386.0,0.0,4940.0,524.0,778.0,,,,161.16558837890625,133.33836965445238
2019-08-15,OECD,25.96,52.45946,23.32,4.78829,11477.0,0.0,6626.0,254.0,6967.0,386.0,0.0,4940.0,524.0,778.0,,,100.4001,,133.33836965445238
2019-08-16,DE,25.95,52.86217,23.67,4.82061,12751.0,0.0,6613.0,269.0,6965.0,387.0,0.0,3798.0,652.0,791.0,35.5725,57.91,99.8186,277.0424499511719,133.33836965445238
2019-08-16,FR,25.95,52.86217,23.67,4.82061,12751.0,0.0,6613.0,269.0,6965.0,387.0,0.0,3798.0,652.0,791.0,30.77125,36.76,100.9128,314.2581481933594,133.33836965445238
2019-08-16,IT,25.95,52.86217,23.67,4.82061,12751.0,0.0,6613.0,269.0,6965.0,387.0,0.0,3798.0,652.0,791.0,42.93,73.94,,112.59803009033205,133.33836965445238
2019-08-16,ES,25.95,52.86217,23.67,4.82061,12751.0,0.0,6613.0,269.0,6965.0,387.0,0.0,3798.0,652.0,791.0,,,,505.4777221679688,133.33836965445238
2019-08-16,UK,25.95,52.86217,23.67,4.82061,12751.0,0.0,6613.0,269.0,6965.0,387.0,0.0,3798.0,652.0,791.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-16,EU,25.95,52.86217,23.67,4.82061,12751.0,0.0,6613.0,269.0,6965.0,387.0,0.0,3798.0,652.0,791.0,,,,161.16558837890625,133.33836965445238
2019-08-16,OECD,25.95,52.86217,23.67,4.82061,12751.0,0.0,6613.0,269.0,6965.0,387.0,0.0,3798.0,652.0,791.0,,,100.4001,,133.33836965445238
2019-08-17,DE,,,,,11668.0,0.0,6615.0,229.0,6963.0,383.0,0.0,6039.0,462.0,674.0,26.474999999999998,39.68,99.8186,277.0424499511719,133.33836965445238
2019-08-17,FR,,,,,11668.0,0.0,6615.0,229.0,6963.0,383.0,0.0,6039.0,462.0,674.0,24.46875,39.44,100.9128,314.2581481933594,133.33836965445238
2019-08-17,IT,,,,,11668.0,0.0,6615.0,229.0,6963.0,383.0,0.0,6039.0,462.0,674.0,41.13458333333333,73.65,,112.59803009033205,133.33836965445238
2019-08-17,ES,,,,,11668.0,0.0,6615.0,229.0,6963.0,383.0,0.0,6039.0,462.0,674.0,,,,505.4777221679688,133.33836965445238
2019-08-17,UK,,,,,11668.0,0.0,6615.0,229.0,6963.0,383.0,0.0,6039.0,462.0,674.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-17,EU,,,,,11668.0,0.0,6615.0,229.0,6963.0,383.0,0.0,6039.0,462.0,674.0,,,,161.16558837890625,133.33836965445238
2019-08-17,OECD,,,,,11668.0,0.0,6615.0,229.0,6963.0,383.0,0.0,6039.0,462.0,674.0,,,100.4001,,133.33836965445238
2019-08-18,DE,,,,,9304.0,0.0,6387.0,205.0,6661.0,381.0,0.0,6422.0,386.0,723.0,27.505,36.97,99.8186,277.0424499511719,133.33836965445238
2019-08-18,FR,,,,,9304.0,0.0,6387.0,205.0,6661.0,381.0,0.0,6422.0,386.0,723.0,22.8125,36.97,100.9128,314.2581481933594,133.33836965445238
2019-08-18,IT,,,,,9304.0,0.0,6387.0,205.0,6661.0,381.0,0.0,6422.0,386.0,723.0,38.166666666666664,73.65,,112.59803009033205,133.33836965445238
2019-08-18,ES,,,,,9304.0,0.0,6387.0,205.0,6661.0,381.0,0.0,6422.0,386.0,723.0,,,,505.4777221679688,133.33836965445238
2019-08-18,UK,,,,,9304.0,0.0,6387.0,205.0,6661.0,381.0,0.0,6422.0,386.0,723.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-18,EU,,,,,9304.0,0.0,6387.0,205.0,6661.0,381.0,0.0,6422.0,386.0,723.0,,,,161.16558837890625,133.33836965445238
2019-08-18,OECD,,,,,9304.0,0.0,6387.0,205.0,6661.0,381.0,0.0,6422.0,386.0,723.0,,,100.4001,,133.33836965445238
2019-08-19,DE,26.55,53.84893,23.86,4.79989,12160.0,0.0,6251.0,286.0,6963.0,378.0,0.0,7111.0,1570.0,896.0,34.64083333333333,52.19,99.8186,277.0424499511719,133.33836965445238
2019-08-19,FR,26.55,53.84893,23.86,4.79989,12160.0,0.0,6251.0,286.0,6963.0,378.0,0.0,7111.0,1570.0,896.0,31.40416666666667,41.87,100.9128,314.2581481933594,133.33836965445238
2019-08-19,IT,26.55,53.84893,23.86,4.79989,12160.0,0.0,6251.0,286.0,6963.0,378.0,0.0,7111.0,1570.0,896.0,46.23791666666667,73.43,,112.59803009033205,133.33836965445238
2019-08-19,ES,26.55,53.84893,23.86,4.79989,12160.0,0.0,6251.0,286.0,6963.0,378.0,0.0,7111.0,1570.0,896.0,,,,505.4777221679688,133.33836965445238
2019-08-19,UK,26.55,53.84893,23.86,4.79989,12160.0,0.0,6251.0,286.0,6963.0,378.0,0.0,7111.0,1570.0,896.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-19,EU,26.55,53.84893,23.86,4.79989,12160.0,0.0,6251.0,286.0,6963.0,378.0,0.0,7111.0,1570.0,896.0,,,,161.16558837890625,133.33836965445238
2019-08-19,OECD,26.55,53.84893,23.86,4.79989,12160.0,0.0,6251.0,286.0,6963.0,378.0,0.0,7111.0,1570.0,896.0,,,100.4001,,133.33836965445238
2019-08-20,DE,26.24,54.08595,23.67,4.74818,11758.0,0.0,6047.0,289.0,6979.0,381.0,0.0,8289.0,1278.0,880.0,40.01208333333333,54.28,99.8186,277.0424499511719,133.33836965445238
2019-08-20,FR,26.24,54.08595,23.67,4.74818,11758.0,0.0,6047.0,289.0,6979.0,381.0,0.0,8289.0,1278.0,880.0,34.68083333333333,41.02,100.9128,314.2581481933594,133.33836965445238
2019-08-20,IT,26.24,54.08595,23.67,4.74818,11758.0,0.0,6047.0,289.0,6979.0,381.0,0.0,8289.0,1278.0,880.0,45.34291666666667,72.16,,112.59803009033205,133.33836965445238
2019-08-20,ES,26.24,54.08595,23.67,4.74818,11758.0,0.0,6047.0,289.0,6979.0,381.0,0.0,8289.0,1278.0,880.0,,,,505.4777221679688,133.33836965445238
2019-08-20,UK,26.24,54.08595,23.67,4.74818,11758.0,0.0,6047.0,289.0,6979.0,381.0,0.0,8289.0,1278.0,880.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-20,EU,26.24,54.08595,23.67,4.74818,11758.0,0.0,6047.0,289.0,6979.0,381.0,0.0,8289.0,1278.0,880.0,,,,161.16558837890625,133.33836965445238
2019-08-20,OECD,26.24,54.08595,23.67,4.74818,11758.0,0.0,6047.0,289.0,6979.0,381.0,0.0,8289.0,1278.0,880.0,,,100.4001,,133.33836965445238
2019-08-21,DE,26.01,54.30965,23.78,4.7915,14270.0,0.0,5127.0,291.0,6987.0,369.0,0.0,7067.0,1301.0,891.0,41.64625,68.91,99.8186,277.0424499511719,133.33836965445238
2019-08-21,FR,26.01,54.30965,23.78,4.7915,14270.0,0.0,5127.0,291.0,6987.0,369.0,0.0,7067.0,1301.0,891.0,33.96791666666667,44.58,100.9128,314.2581481933594,133.33836965445238
2019-08-21,IT,26.01,54.30965,23.78,4.7915,14270.0,0.0,5127.0,291.0,6987.0,369.0,0.0,7067.0,1301.0,891.0,44.61041666666667,72.11,,112.59803009033205,133.33836965445238
2019-08-21,ES,26.01,54.30965,23.78,4.7915,14270.0,0.0,5127.0,291.0,6987.0,369.0,0.0,7067.0,1301.0,891.0,,,,505.4777221679688,133.33836965445238
2019-08-21,UK,26.01,54.30965,23.78,4.7915,14270.0,0.0,5127.0,291.0,6987.0,369.0,0.0,7067.0,1301.0,891.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-21,EU,26.01,54.30965,23.78,4.7915,14270.0,0.0,5127.0,291.0,6987.0,369.0,0.0,7067.0,1301.0,891.0,,,,161.16558837890625,133.33836965445238
2019-08-21,OECD,26.01,54.30965,23.78,4.7915,14270.0,0.0,5127.0,291.0,6987.0,369.0,0.0,7067.0,1301.0,891.0,,,100.4001,,133.33836965445238
2019-08-22,DE,25.65,54.06966,23.57,4.80283,14302.0,0.0,6640.0,292.0,6985.0,390.0,0.0,6399.0,1099.0,794.0,36.108333333333334,55.36,99.8186,277.0424499511719,133.33836965445238
2019-08-22,FR,25.65,54.06966,23.57,4.80283,14302.0,0.0,6640.0,292.0,6985.0,390.0,0.0,6399.0,1099.0,794.0,33.16708333333333,42.47,100.9128,314.2581481933594,133.33836965445238
2019-08-22,IT,25.65,54.06966,23.57,4.80283,14302.0,0.0,6640.0,292.0,6985.0,390.0,0.0,6399.0,1099.0,794.0,45.50666666666667,72.32,,112.59803009033205,133.33836965445238
2019-08-22,ES,25.65,54.06966,23.57,4.80283,14302.0,0.0,6640.0,292.0,6985.0,390.0,0.0,6399.0,1099.0,794.0,,,,505.4777221679688,133.33836965445238
2019-08-22,UK,25.65,54.06966,23.57,4.80283,14302.0,0.0,6640.0,292.0,6985.0,390.0,0.0,6399.0,1099.0,794.0,,,101.0698,287.8340148925781,133.33836965445238
2019-08-22,EU,25.65,54.06966,23.57,4.80283,14302.0,0.0,6640.0,292.0,6985.0,390.0,0.0,6399.0,1099.0,794.0,,,,161.16558837890625,133.33836965445238
2019-08-22,OECD,25.65,54.06966,23.57,4.80283,14302.0,0.0,6640.0,292.0,6985.0,390.0,0.0,6399.0,1099.0,794.0,,,100.4001,,133.33836965445238
2019-08-23,DE,25.09,53.27229,23.47,4.81641,14182.0,0.0,6748.0,285.0,6991.0,406.0,0.0,4457.0,992.0,710.0,37.55458333333333,59.56,99.8186,277.0424499511719,133.33836965445238
2019-08-23,FR,25.09,53.27229,23.47,4.81641,14182.0,0.0,6748.0,285.0,6991.0,406.0,0.0,4457.0,992.0,710.0,31.570833333333336,36.97,100.9128,314.2581481933594,133.33836965445238
